
 num     #instances         #bytes  class name
 939:             1             24  [Ljavax.sound.sampled.DataLine$Info;
 940:             1             24  javax.swing.LayoutComparator
 941:             1             24  [Ljava.lang.Enum;
 942:             1             24  [Ljava.util.prefs.AbstractPreferences;
 943:             1             24  de.schmiereck.noiseComp.swingView.appModel.AppModelChangedObserver
 944:             1             24  java.util.concurrent.atomic.AtomicInteger
 945:             1             24  sun.dc.pr.PathFiller
 946:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$14
 947:             1             24  de.schmiereck.noiseComp.generator.GeneratorTypesData
 948:             1             24  java.util.regex.Pattern$CharPropertyNames$21
 949:             1             24  javax.swing.plaf.basic.BasicLookAndFeel$AWTEventHelper
 950:             1             24  java.util.regex.Pattern$CharPropertyNames$7
 951:             1             24  sun.awt.image.PixelConverter$Xbgr
 952:             1             24  sun.awt.image.PixelConverter$ArgbBm
 953:             1             24  com.sun.java.swing.plaf.windows.WindowsPopupMenuUI$MnemonicListener
 954:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$26
 955:             1             24  java.util.regex.Pattern$CharPropertyNames$8
 956:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$28
 957:             1             24  java.util.regex.Pattern$CharPropertyNames$6
 958:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$7
 959:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$17
 960:             1             24  java.nio.charset.CoderResult$2
 961:             1             24  sun.awt.image.PixelConverter$Argb
 962:             1             24  de.schmiereck.noiseComp.swingView.modulenputTypeSelect.ModulenputTypeSelectController$1
 963:             1             24  sun.awt.image.PixelConverter$Rgba
 964:             1             24  de.schmiereck.noiseComp.swingView.timelineSelect.listeners.RemoveTimelineGeneratorNotifier
 965:             1             24  sun.java2d.d3d.D3DScreenUpdateManager$1$1
 966:             1             24  [Lcom.sun.media.sound.DirectAudioDeviceProvider$DirectAudioDeviceInfo;
 967:             1             24  java.util.regex.Pattern$LastNode
 968:             1             24  java.util.regex.Pattern$CharPropertyNames$9
 969:             1             24  java.util.regex.Pattern$CharPropertyNames$20
 970:             1             24  de.schmiereck.noiseComp.service.SoundService
 971:             1             24  java.util.Collections$EmptyList
 972:             1             24  javax.swing.text.SimpleAttributeSet
 973:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$16
 974:             1             24  javax.swing.plaf.basic.BasicTextUI$DragListener
 975:             1             24  de.schmiereck.noiseComp.swingView.timelineSelect.TimelinesDrawPanelView$4
 976:             1             24  sun.awt.image.PixelConverter$RgbaPre
 977:             1             24  java.awt.EventDispatchThread$1
 978:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$9
 979:             1             24  java.util.regex.Pattern$CharPropertyNames$10
 980:             1             24  javax.swing.plaf.basic.BasicLookAndFeel$2
 981:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$25
 982:             1             24  sun.awt.shell.ShellFolderManager$1
 983:             1             24  javax.swing.plaf.basic.BasicPopupMenuUI$MenuKeyboardHelper$1
 984:             1             24  sun.awt.image.PixelConverter$Bgrx
 985:             1             24  sun.awt.image.PixelConverter$Xrgb
 986:             1             24  javax.swing.SwingDefaultFocusTraversalPolicy
 987:             1             24  sun.misc.FloatingDecimal$1
 988:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$29
 989:             1             24  sun.font.CMap$NullCMapClass
 990:             1             24  javax.swing.ToolTipManager$insideTimerAction
 991:             1             24  de.schmiereck.noiseComp.swingView.timelineSelect.TimelinesDrawPanelView$5
 992:             1             24  de.schmiereck.noiseComp.swingView.appController.DoubleTimelineAction
 993:             1             24  sun.misc.Launcher
 994:             1             24  sun.awt.RepaintArea
 995:             1             24  sun.awt.image.PixelConverter$Ushort565Rgb
 996:             1             24  sun.awt.image.PixelConverter
 997:             1             24  java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock
 998:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$6
 999:             1             24  javax.swing.text.SegmentCache
1000:             1             24  java.util.regex.Pattern$CharPropertyNames$11
1001:             1             24  java.util.regex.Pattern$CharPropertyNames$19
1002:             1             24  sun.awt.shell.Win32ShellFolderManager2$1
1003:             1             24  javax.swing.SwingContainerOrderFocusTraversalPolicy
1004:             1             24  de.schmiereck.noiseComp.swingView.appController.FileSaveAction
1005:             1             24  sun.reflect.BootstrapConstructorAccessorImpl
1006:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$30
1007:             1             24  de.schmiereck.noiseComp.swingView.appController.FileOpenAction
1008:             1             24  java.util.IdentityHashMap$Values
1009:             1             24  sun.jkernel.DownloadManager$1
1010:             1             24  sun.awt.image.PixelConverter$Rgbx
1011:             1             24  java.util.regex.Pattern$CharPropertyNames$12
1012:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$10
1013:             1             24  sun.awt.image.PixelConverter$Ushort555Rgb
1014:             1             24  sun.java2d.d3d.D3DTextRenderer
1015:             1             24  sun.awt.SunToolkit$ModalityListenerList
1016:             1             24  javax.swing.ToolTipManager$outsideTimerAction
1017:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$3
1018:             1             24  de.schmiereck.noiseComp.swingView.timelineSelect.TimelinesDrawPanelModel$1
1019:             1             24  de.schmiereck.noiseComp.swingView.inputEdit.InputEditController$2
1020:             1             24  de.schmiereck.noiseComp.swingView.timelineSelect.TimelinesScrollPanelModel
1021:             1             24  de.schmiereck.noiseComp.swingView.timelineSelect.TimelinesDrawPanelView$9
1022:             1             24  javax.swing.text.DefaultHighlighter$DefaultHighlightPainter
1023:             1             24  de.schmiereck.noiseComp.swingView.inputSelect.RemoveInputSelectEntryNotifier
1024:             1             24  javax.swing.plaf.basic.BasicLookAndFeel$1
1025:             1             24  java.util.Hashtable$KeySet
1026:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$18
1027:             1             24  java.awt.MutableBoolean
1028:             1             24  sun.awt.shell.Win32ShellFolderManager2$2
1029:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$31
1030:             1             24  java.util.regex.Pattern$CharPropertyNames$13
1031:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$2
1032:             1             24  javax.swing.plaf.basic.BasicTreeUI$NodeDimensionsHandler
1033:             1             24  de.schmiereck.noiseComp.swingView.timelineSelect.TimelinesDrawPanelView$6
1034:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$5
1035:             1             24  de.schmiereck.noiseComp.swingView.timelineSelect.TimelinesTimeRuleController$1
1036:             1             24  java.util.regex.Pattern$CharPropertyNames$18
1037:             1             24  sun.awt.image.PixelConverter$Ushort555Rgbx
1038:             1             24  java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock
1039:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$13
1040:             1             24  sun.awt.windows.WToolkit$3
1041:             1             24  javax.sound.sampled.EnumControl$Type
1042:             1             24  [Lcom.sun.media.sound.DirectAudioDevice;
1043:             1             24  sun.java2d.d3d.D3DGraphicsConfig$D3DImageCaps
1044:             1             24  javax.sound.sampled.Line$Info
1045:             1             24  java.util.concurrent.atomic.AtomicBoolean
1046:             1             24  javax.swing.ToolTipManager$stillInsideTimerAction
1047:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$11
1048:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$32
1049:             1             24  sun.misc.FormattedFloatingDecimal$1
1050:             1             24  java.util.regex.Pattern$CharPropertyNames$14
1051:             1             24  javax.swing.ToolTipManager$MoveBeforeEnterListener
1052:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$1
1053:             1             24  java.awt.EventDispatchThread$HierarchyEventFilter
1054:             1             24  java.nio.charset.CoderResult$1
1055:             1             24  sun.awt.image.PixelConverter$UshortGray
1056:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$15
1057:             1             24  java.awt.ImageCapabilities
1058:             1             24  javax.swing.plaf.basic.BasicTreeUI$Actions
1059:             1             24  java.util.regex.Pattern$5
1060:             1             24  sun.awt.image.PixelConverter$Ushort4444Argb
1061:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$35
1062:             1             24  com.sun.java.swing.plaf.windows.WindowsLookAndFeel$1
1063:             1             24  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter
1064:             1             24  de.schmiereck.noiseComp.swingView.inputSelect.InputSelectController$2
1065:             1             24  java.util.concurrent.locks.ReentrantLock
1066:             1             24  [Ljavax.swing.text.Highlighter$Highlight;
1067:             1             24  de.schmiereck.noiseComp.swingView.timelineSelect.TimelinesGeneratorsRuleController$1
1068:             1             24  de.schmiereck.noiseComp.swingView.timelineSelect.TimelinesDrawPanelController$1
1069:             1             24  de.schmiereck.noiseComp.swingView.timelineSelect.TimelinesDrawPanelController$3
1070:             1             24  java.util.regex.Pattern$CharPropertyNames$17
1071:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$4
1072:             1             24  java.awt.RenderingHints
1073:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$40
1074:             1             24  java.awt.color.ICC_Profile$1
1075:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$33
1076:             1             24  sun.java2d.pipe.BufferedRenderPipe$AAParallelogramPipe
1077:             1             24  javax.swing.JTree$TreeModelHandler
1078:             1             24  java.util.regex.Pattern$CharPropertyNames$15
1079:             1             24  sun.java2d.d3d.D3DScreenUpdateManager$1
1080:             1             24  javax.swing.plaf.basic.BasicMenuBarUI$Handler
1081:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$20
1082:             1             24  [Ljava.lang.StackTraceElement;
1083:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$12
1084:             1             24  de.schmiereck.noiseComp.swingView.timelineSelect.TimelinesGeneratorsRuleView$1
1085:             1             24  de.schmiereck.noiseComp.swingView.appController.ExitAction
1086:             1             24  javax.swing.plaf.basic.BasicTableUI$TableTransferHandler
1087:             1             24  sun.awt.image.PixelConverter$ByteGray
1088:             1             24  de.schmiereck.noiseComp.swingView.timelineSelect.TimelinesDrawPanelController$2
1089:             1             24  sun.util.CoreResourceBundleControl
1090:             1             24  com.sun.java.swing.plaf.windows.WindowsMenuBarUI$1
1091:             1             24  java.util.regex.Pattern$CharPropertyNames$16
1092:             1             24  java.util.regex.Pattern$Node
1093:             1             24  javax.swing.plaf.basic.BasicListUI$ListTransferHandler
1094:             1             24  com.sun.java.swing.plaf.windows.WindowsMenuBarUI$2
1095:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$34
1096:             1             24  de.schmiereck.noiseComp.swingView.appController.AppController$19
1097:             1             24  de.schmiereck.noiseComp.swingView.appController.HelpAboutAction
1098:             1             16  javax.swing.UIManager$2
1099:             1             16  java.lang.Runtime
1100:             1             16  java.awt.Image$1
1101:             1             16  java.lang.ApplicationShutdownHooks$1
1102:             1             16  javax.swing.ViewportLayout
1103:             1             16  sun.java2d.pipe.AlphaPaintPipe
1104:             1             16  sun.awt.DebugHelperStub
1105:             1             16  sun.java2d.pipe.SolidTextRenderer
1106:             1             16  com.sun.java.swing.plaf.windows.WindowsTreeUI$ExpandedIcon
1107:             1             16  javax.swing.text.DefaultEditorKit
1108:             1             16  javax.swing.plaf.basic.BasicTableHeaderUI$1
1109:             1             16  sun.java2d.windows.GDIRenderer
1110:             1             16  com.sun.java.swing.plaf.windows.WindowsComboBoxUI$1
1111:             1             16  sun.awt.NullComponentPeer
1112:             1             16  sun.java2d.pipe.AATextRenderer
1113:             1             16  java.awt.Window$1
1114:             1             16  com.sun.java.swing.plaf.windows.WindowsTreeUI$CollapsedIcon
1115:             1             16  javax.swing.plaf.basic.BasicViewportUI
1116:             1             16  sun.reflect.GeneratedConstructorAccessor1
1117:             1             16  java.awt.Component$1
1118:             1             16  sun.java2d.pipe.LCDTextRenderer
1119:             1             16  com.sun.java.swing.plaf.windows.WindowsComboBoxUI$2
1120:             1             16  com.sun.java.swing.plaf.windows.WindowsRootPaneUI$AltProcessor
1121:             1             16  java.lang.System$2
1122:             1             16  javax.swing.plaf.basic.BasicIconFactory$CheckBoxMenuItemIcon
1123:             1             16  java.util.regex.Pattern$CharPropertyNames$5
1124:             1             16  javax.swing.plaf.basic.BasicIconFactory$MenuItemCheckIcon
1125:             1             16  java.util.Collections$EmptySet
1126:             1             16  sun.java2d.pipe.ValidatePipe
1127:             1             16  sun.awt.image.ImageWatched$Link
1128:             1             16  java.net.URLClassLoader$7
1129:             1             16  sun.java2d.pipe.OutlineTextRenderer
1130:             1             16  javax.swing.SwingPaintEventDispatcher
1131:             1             16  sun.java2d.pipe.AlphaColorPipe
1132:             1             16  java.util.Hashtable$EmptyIterator
1133:             1             16  sun.reflect.GeneratedMethodAccessor3
1134:             1             16  sun.reflect.GeneratedMethodAccessor4
1135:             1             16  sun.java2d.SunGraphicsEnvironment$T1Filter
1136:             1             16  java.util.jar.JavaUtilJarAccessImpl
1137:             1             16  com.sun.media.sound.HeadspaceMixerProvider
1138:             1             16  sun.misc.Launcher$Factory
1139:             1             16  javax.swing.plaf.basic.BasicComboPopup$EmptyListModelClass
1140:             1             16  java.net.UnknownContentHandler
1141:             1             16  javax.swing.JComponent$1
1142:             1             16  com.sun.java.swing.plaf.windows.WindowsIconFactory$MenuArrowIcon
1143:             1             16  sun.awt.windows.WWindowPeer$ActiveWindowListener
1144:             1             16  sun.awt.windows.WToolkit$ToolkitDisposer
1145:             1             16  sun.net.www.protocol.jar.JarFileFactory
1146:             1             16  com.sun.java.swing.plaf.windows.WindowsIconFactory$CheckBoxIcon
1147:             1             16  sun.java2d.pipe.GeneralCompositePipe
1148:             1             16  com.sun.java.swing.plaf.windows.WindowsIconFactory$RadioButtonIcon
1149:             1             16  sun.reflect.GeneratedMethodAccessor1
1150:             1             16  sun.awt.KeyboardFocusManagerPeerImpl
1151:             1             16  java.awt.AWTEvent$1
1152:             1             16  sun.java2d.loops.ProcessPath$1
1153:             1             16  java.awt.GraphicsCallback$PaintCallback
1154:             1             16  sun.nio.ch.FileDispatcher
1155:             1             16  javax.swing.text.SimpleAttributeSet$EmptyAttributeSet
1156:             1             16  sun.java2d.SunGraphicsEnvironment$TTFilter
1157:             1             16  java.util.Hashtable$EmptyEnumerator
1158:             1             16  de.schmiereck.noiseComp.swingView.modulenputs.ModulenputTypesModel
1159:             1             16  com.sun.java.swing.plaf.windows.WindowsIconFactory$RadioButtonMenuItemIcon
1160:             1             16  com.sun.media.sound.DirectAudioDeviceProvider
1161:             1             16  java.util.Collections$ReverseComparator
1162:             1             16  sun.java2d.Disposer
1163:             1             16  com.sun.media.sound.PortMixerProvider
1164:             1             16  sun.java2d.d3d.D3DDrawImage
1165:             1             16  sun.awt.windows.WInputMethodDescriptor
1166:             1             16  com.sun.java.swing.plaf.windows.WindowsLabelUI
1167:             1             16  sun.java2d.pipe.NullPipe
1168:             1             16  java.lang.String$CaseInsensitiveComparator
1169:             1             16  com.sun.media.sound.SimpleInputDeviceProvider
1170:             1             16  sun.reflect.ReflectionFactory
1171:             1             16  javax.swing.plaf.basic.BasicPanelUI
1172:             1             16  sun.misc.Unsafe
1173:             1             16  com.sun.java.swing.plaf.windows.WindowsIconFactory$VistaMenuItemCheckIconFactory
1174:             1             16  java.lang.reflect.ReflectAccess
1175:             1             16  sun.reflect.GeneratedMethodAccessor5
1176:             1             16  java.awt.Container$MouseEventTargetFilter
1177:             1             16  java.util.prefs.WindowsPreferencesFactory
1178:             1             16  com.sun.java.swing.plaf.windows.WindowsRootPaneUI
1179:             1             16  java.lang.ref.Reference$Lock
1180:             1             16  com.sun.java.swing.plaf.windows.WindowsIconFactory$MenuItemCheckIcon
1181:             1             16  sun.util.resources.LocaleData$LocaleDataResourceBundleControl
1182:             1             16  sun.java2d.loops.GraphicsPrimitiveMgr$2
1183:             1             16  sun.net.www.protocol.file.Handler
1184:             1             16  com.sun.java.swing.plaf.windows.XPStyle$SkinPainter
1185:             1             16  sun.awt.windows.WWindowPeer$GuiDisposedListener
1186:             1             16  javax.swing.tree.DefaultMutableTreeNode$1
1187:             1             16  sun.reflect.GeneratedMethodAccessor2
1188:             1             16  sun.java2d.pipe.DrawImage
1189:             1             16  javax.swing.plaf.basic.BasicRootPaneUI
1190:             1             16  sun.java2d.loops.GraphicsPrimitiveMgr$1
1191:             1             16  java.util.ResourceBundle$Control
1192:             1             16  javax.swing.text.SimpleAttributeSet$1
1193:             1             16  java.awt.Component$AWTTreeLock
1194:             1             16  sun.java2d.pipe.LoopPipe
1195:             1             16  java.lang.Terminator$1
1196:             1             16  com.sun.java.swing.plaf.windows.WindowsIconFactory$MenuItemArrowIcon
Total       1690142       75138048
